name,build_time
t1_c1_3r4s1o,0.944229
t1_c1_3r4s1o,0.687087
t1_c1_3r4s1o,0.693289
t1_c1_3r4s1o,0.687718
t1_c1_3r4s2o,0.700063
t1_c1_3r4s2o,0.694386
t1_c1_3r4s2o,0.813326
t1_c1_3r4s2o,1.090316
t1_c1_3r4s2o,1.074908
t1_c1_3r4s2o,1.065441
t1_c1_3r4s2o,0.880577
t1_c1_3r4s2o,0.687823
t1_c1_3r4s2o,0.735382
t1_c1_3r4s2o,0.672905
t1_c1_3r64s1o,0.684906
t1_c1_3r64s1o,0.692169
t1_c1_3r64s1o,0.916524
t1_c1_3r64s1o,1.075645
t1_c1_3r64s1o,1.070362
t1_c1_3r64s1o,1.080673
t1_c1_3r64s1o,0.929097
t1_c1_3r64s1o,0.668383
t1_c1_3r64s1o,0.724484
t1_c1_3r64s1o,0.708512
t1_c1_3r7s1o,0.724411
t1_c1_3r7s1o,0.672260
t1_c1_3r7s1o,1.034593
t1_c1_3r7s1o,1.078809
t1_c1_3r7s1o,1.096031
t1_c1_3r7s1o,1.046347
t1_c1_3r7s1o,0.715397
t1_c1_3r7s1o,0.885660
t1_c1_3r7s1o,0.672454
t1_c1_3r7s1o,0.724486
t1_c1_3r8s1o,0.697413
t1_c1_3r8s1o,0.872659
t1_c1_3r8s1o,1.076529
t1_c1_3r8s1o,1.076290
t1_c1_3r8s1o,1.090635
t1_c1_3r8s1o,0.842308
t1_c1_3r8s1o,0.739523
t1_c1_3r8s1o,0.876825
t1_c1_3r8s1o,0.687496
t1_c1_3r8s1o,0.892184
t1_c1_3r8s2o,0.757918
t1_c1_3r8s2o,1.085517
t1_c1_3r8s2o,1.077965
t1_c1_3r8s2o,1.092883
t1_c1_3r8s2o,0.947006
t1_c1_3r8s2o,0.700878
t1_c1_3r8s2o,0.720634
t1_c1_3r8s2o,0.691375
t1_c1_3r8s2o,0.876898
t1_c1_3r8s2o,0.885714
t1_c1_4r16s1o,0.728161
t1_c1_4r16s1o,0.704492
t1_c1_4r16s1o,0.726238
t1_c1_4r16s1o,0.689770
t1_c1_4r16s1o,0.881895
t1_c1_4r16s1o,0.867287
t1_c1_4r16s1o,1.073979
t1_c1_4r16s1o,1.074421
t1_c1_4r16s1o,1.078416
t1_c1_4r16s1o,0.859716
t1_c1_4r16s2o,0.697049
t1_c1_4r16s2o,0.704927
t1_c1_4r16s2o,0.714422
t1_c1_4r16s2o,0.724128
t1_c1_4r16s2o,0.714474
t1_c1_4r16s2o,1.054122
t1_c1_4r16s2o,1.078227
t1_c1_4r16s2o,1.075973
t1_c1_4r16s2o,1.077914
t1_c1_4r16s2o,0.858080
t1_c1_4r16s3o,0.670393
t1_c1_4r16s3o,0.869219
t1_c1_4r16s3o,0.692884
t1_c1_4r16s3o,0.717986
t1_c1_4r16s3o,0.820690
t1_c1_4r16s3o,1.091078
t1_c1_4r16s3o,1.075869
t1_c1_4r16s3o,1.076687
t1_c1_4r16s3o,0.886174
t1_c1_4r16s3o,0.665915
t1_c1_4r2s1o,0.721310
t1_c1_4r2s1o,0.684601
t1_c1_4r2s1o,0.725926
t1_c1_4r2s1o,0.882245
t1_c1_4r2s1o,0.892105
t1_c1_4r2s1o,0.883736
t1_c1_4r2s1o,0.715054
t1_c1_4r2s1o,0.728995
t1_c1_4r2s1o,0.886169
t1_c1_4r2s1o,0.885267
t1_c1_4r2s2o,0.887952
t1_c1_4r2s2o,0.675421
t1_c1_4r2s2o,0.691918
t1_c1_4r2s2o,0.691230
t1_c1_4r2s2o,0.850920
t1_c1_4r2s2o,1.075641
t1_c1_4r2s2o,1.079113
t1_c1_4r2s2o,1.092900
t1_c1_4r2s2o,0.870060
t1_c1_4r2s2o,0.667820
t1_c1_4r2s2omixed,0.867782
t1_c1_4r2s2omixed,0.689948
t1_c1_4r2s2omixed,0.684071
t1_c1_4r2s2omixed,0.687701
t1_c1_4r2s2omixed,1.011464
t1_c1_4r2s2omixed,1.073423
t1_c1_4r2s2omixed,1.074082
t1_c1_4r2s2omixed,1.065750
t1_c1_4r2s2omixed,0.697535
t1_c1_4r2s2omixed,0.683161
t1_c1_4r2s3o,0.695477
t1_c1_4r2s3o,0.706508
t1_c1_4r2s3o,0.705947
t1_c1_4r2s3o,0.717367
t1_c1_4r2s3o,1.087739
t1_c1_4r2s3o,1.068138
t1_c1_4r2s3o,1.089065
t1_c1_4r2s3o,1.008195
t1_c1_4r2s3o,0.678810
t1_c1_4r2s3o,0.684638
t1_c1_4r31s2o,0.690608
t1_c1_4r31s2o,0.688710
