name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_tc_2r4s1o_T2_C2",8464632,82.5869,82.5315,ns,,,,,
"BM_tc_2r4s1o_T2_C2_mean",10,96.9955,96.9164,ns,,,,,
"BM_tc_2r4s1o_T2_C2_median",10,87.4959,87.4248,ns,,,,,
"BM_tc_2r4s1o_T2_C2_stddev",10,16.6015,16.5824,ns,,,,,
"BM_tc_2r4s1o_T2_C2_cv",10,0.171158,0.1711,,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,457.334,456.977,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,548.624,548.229,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,640.276,639.705,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,639.965,639.541,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,640.246,639.591,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,588.318,587.922,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,452.907,452.493,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,455.601,455.297,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,456.435,456.111,ns,,,,,
"BM_tc_2r8s1o_T2_C2",1526028,455.635,455.209,ns,,,,,
"BM_tc_2r8s1o_T2_C2_mean",10,533.534,533.107,ns,,,,,
"BM_tc_2r8s1o_T2_C2_median",10,502.979,502.603,ns,,,,,
"BM_tc_2r8s1o_T2_C2_stddev",10,86.7506,86.6723,ns,,,,,
"BM_tc_2r8s1o_T2_C2_cv",10,0.162596,0.162579,,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2332,2330.42,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2978.96,2976.73,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,3324.45,3321.7,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,3324.57,3321.64,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,3324.69,3321.52,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2864.83,2862.69,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2322.24,2319.94,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2327.42,2325.86,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2329.53,2327.21,ns,,,,,
"BM_tc_2r16s1o_T2_C2",295845,2331.92,2330.1,ns,,,,,
"BM_tc_2r16s1o_T2_C2_mean",10,2746.06,2743.78,ns,,,,,
"BM_tc_2r16s1o_T2_C2_median",10,2598.41,2596.55,ns,,,,,
"BM_tc_2r16s1o_T2_C2_stddev",10,464.723,464.271,ns,,,,,
"BM_tc_2r16s1o_T2_C2_cv",10,0.169232,0.169209,,,,,,
"BM_tc_2r32s1o_T2_C2",44391,15523.2,15513.7,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,20027.7,20008,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,22291.6,22276.5,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,22257.3,22236.9,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,22253.6,22236.9,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,18863.6,18846.6,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,15399.7,15390,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,15449.7,15439.7,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,15556.9,15540.6,ns,,,,,
"BM_tc_2r32s1o_T2_C2",44391,15550.3,15539.5,ns,,,,,
"BM_tc_2r32s1o_T2_C2_mean",10,18317.4,18302.8,ns,,,,,
"BM_tc_2r32s1o_T2_C2_median",10,17210.3,17193.6,ns,,,,,
"BM_tc_2r32s1o_T2_C2_stddev",10,3159.75,3156.58,ns,,,,,
"BM_tc_2r32s1o_T2_C2_cv",10,0.1725,0.172464,,,,,,
"BM_tc_2r64s1o_T2_C2",5779,119624,119554,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,154592,154445,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,174251,174140,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,174365,174199,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,174322,174183,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,144671,144531,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,119265,119198,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,119364,119301,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,119551,119441,ns,,,,,
"BM_tc_2r64s1o_T2_C2",5779,120464,120394,ns,,,,,
"BM_tc_2r64s1o_T2_C2_mean",10,142047,141938,ns,,,,,
"BM_tc_2r64s1o_T2_C2_median",10,132568,132462,ns,,,,,
"BM_tc_2r64s1o_T2_C2_stddev",10,25376.4,25345.4,ns,,,,,
"BM_tc_2r64s1o_T2_C2_cv",10,0.178648,0.178566,,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,83.0018,82.9441,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,106.317,106.216,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,118.045,117.967,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,118.119,118.012,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,118.125,118.006,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,99.9444,99.8589,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,82.8276,82.7713,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,82.98,82.9004,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,83.0679,83.0101,ns,,,,,
"BM_tc_3r2s1o_T2_C2",8417485,83.2786,83.2181,ns,,,,,
"BM_tc_3r2s1o_T2_C2_mean",10,97.5706,97.4904,ns,,,,,
"BM_tc_3r2s1o_T2_C2_median",10,91.6115,91.5385,ns,,,,,
"BM_tc_3r2s1o_T2_C2_stddev",10,16.3406,16.3216,ns,,,,,
"BM_tc_3r2s1o_T2_C2_cv",10,0.167475,0.167418,,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1245.62,1244.48,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1628.55,1627.34,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1755.63,1753.99,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1753.76,1752.58,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1755,1753.09,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1480.67,1479.7,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1234.29,1233.56,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1240.21,1239.18,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1241.03,1240.25,ns,,,,,
"BM_tc_3r4s1o_T2_C2",558353,1245.26,1244.41,ns,,,,,
"BM_tc_3r4s1o_T2_C2_mean",10,1458,1456.86,ns,,,,,
"BM_tc_3r4s1o_T2_C2_median",10,1363.14,1362.09,ns,,,,,
"BM_tc_3r4s1o_T2_C2_stddev",10,242.392,242.092,ns,,,,,
"BM_tc_3r4s1o_T2_C2_cv",10,0.16625,0.166174,,,,,,
"BM_tc_3r8s1o_T2_C2",21550,33162.9,33137.4,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,46518,46485,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,46525.9,46484.2,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,47052.1,47013.8,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,46682.5,46638.9,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,33022.2,32999.1,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,32310.8,32280.7,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,32374,32351.2,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,32394.6,32370.6,ns,,,,,
"BM_tc_3r8s1o_T2_C2",21550,32635.7,32600.8,ns,,,,,
"BM_tc_3r8s1o_T2_C2_mean",10,38267.9,38236.1,ns,,,,,
"BM_tc_3r8s1o_T2_C2_median",10,33092.5,33068.3,ns,,,,,
"BM_tc_3r8s1o_T2_C2_stddev",10,7259.07,7252.68,ns,,,,,
"BM_tc_3r8s1o_T2_C2_cv",10,0.189691,0.189681,,,,,,
"BM_tc_3r16s1o_T2_C2",1209,597126,596547,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,825537,824669,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,825009,824358,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,825598,824590,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,825137,824481,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,589025,588558,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,577477,576812,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,578266,577813,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,578217,577718,ns,,,,,
"BM_tc_3r16s1o_T2_C2",1209,581534,580861,ns,,,,,
"BM_tc_3r16s1o_T2_C2_mean",10,680293,679641,ns,,,,,
"BM_tc_3r16s1o_T2_C2_median",10,593076,592553,ns,,,,,
"BM_tc_3r16s1o_T2_C2_stddev",10,124959,124835,ns,,,,,
"BM_tc_3r16s1o_T2_C2_cv",10,0.183684,0.183678,,,,,,
"BM_tc_3r32s1o_T2_C2",17,5.83219e+07,5.82569e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,6.69685e+07,6.69104e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,6.71508e+07,6.70778e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,6.69397e+07,6.68638e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.13984e+07,4.13691e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.21871e+07,4.2159e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.22419e+07,4.2215e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.2184e+07,4.21441e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.25167e+07,4.24845e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2",17,4.89908e+07,4.89397e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2_mean",10,5.189e+07,5.1842e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2_median",10,4.57538e+07,4.57121e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2_stddev",10,1.16232e+07,1.16053e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C2_cv",10,0.223997,0.223859,,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,51.0515,51.0191,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,51.0516,51.0207,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,51.1618,51.0987,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,51.0606,51.022,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,51.0577,51.0192,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,41.9752,41.9305,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,35.9308,35.9128,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,35.9947,35.9768,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,35.9992,35.977,ns,,,,,
"BM_tc_3r2s2o_T2_C2",13715159,36.1617,36.1256,ns,,,,,
"BM_tc_3r2s2o_T2_C2_mean",10,44.1445,44.1102,ns,,,,,
"BM_tc_3r2s2o_T2_C2_median",10,46.5134,46.4748,ns,,,,,
"BM_tc_3r2s2o_T2_C2_stddev",10,7.51992,7.51175,ns,,,,,
"BM_tc_3r2s2o_T2_C2_cv",10,0.170348,0.170295,,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,299.587,299.39,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,298.644,298.456,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,394.909,394.535,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,420.966,420.69,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,421.165,420.779,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,420.944,420.625,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,343.716,343.391,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,295.897,295.748,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,296.087,295.923,ns,,,,,
"BM_tc_3r4s2o_T2_C2",2353323,297.664,297.405,ns,,,,,
"BM_tc_3r4s2o_T2_C2_mean",10,348.958,348.694,ns,,,,,
"BM_tc_3r4s2o_T2_C2_median",10,321.652,321.391,ns,,,,,
"BM_tc_3r4s2o_T2_C2_stddev",10,58.624,58.5535,ns,,,,,
"BM_tc_3r4s2o_T2_C2_cv",10,0.167997,0.167922,,,,,,
"BM_tc_3r8s2o_T2_C2",175595,4026.49,4023.52,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,4561.15,4556.38,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,5916.32,5912.73,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,5792.31,5786.93,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,5791.29,5787.18,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,5311.39,5306.32,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,3966.94,3965.05,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,3978.31,3975.5,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,3991.6,3987.89,ns,,,,,
"BM_tc_3r8s2o_T2_C2",175595,4074.03,4071.76,ns,,,,,
"BM_tc_3r8s2o_T2_C2_mean",10,4740.98,4737.32,ns,,,,,
"BM_tc_3r8s2o_T2_C2_median",10,4317.59,4314.07,ns,,,,,
"BM_tc_3r8s2o_T2_C2_stddev",10,859.279,858.477,ns,,,,,
"BM_tc_3r8s2o_T2_C2_cv",10,0.181245,0.181216,,,,,,
"BM_tc_3r16s2o_T2_C2",16673,41735,41693.3,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,60771.4,60732.7,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,60799.9,60743,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,60789.1,60740,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,60821.1,60758.3,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,44082.8,44054.6,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,43425.4,43374,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,43448.7,43414.5,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,43364.1,43333.1,ns,,,,,
"BM_tc_3r16s2o_T2_C2",16673,43356.2,43310.6,ns,,,,,
"BM_tc_3r16s2o_T2_C2_mean",10,50259.4,50215.4,ns,,,,,
"BM_tc_3r16s2o_T2_C2_median",10,43765.8,43734.6,ns,,,,,
"BM_tc_3r16s2o_T2_C2_stddev",10,9086.81,9080.17,ns,,,,,
"BM_tc_3r16s2o_T2_C2_cv",10,0.180798,0.180824,,,,,,
"BM_tc_3r32s2o_T2_C2",447,2.01045e+06,2.00883e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,2.61826e+06,2.61567e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,2.61666e+06,2.61452e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,2.62349e+06,2.62078e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.71797e+06,1.7166e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.62476e+06,1.62308e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.63034e+06,1.62926e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.62611e+06,1.62494e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.64221e+06,1.64042e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2",447,1.85529e+06,1.85389e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2_mean",10,1.99655e+06,1.9948e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2_median",10,1.78663e+06,1.78524e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C2_stddev",10,446838,446345,ns,,,,,
"BM_tc_3r32s2o_T2_C2_cv",10,0.223805,0.223755,,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,539.503,538.796,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,541.124,540.763,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,538.263,537.898,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,535.916,535.363,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,540.911,540.541,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,463.407,463.107,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,375.5,375.251,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,376.862,376.463,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,376.212,375.969,ns,,,,,
"BM_tc_4r2s1o_T2_C2",1285174,376.704,376.419,ns,,,,,
"BM_tc_4r2s1o_T2_C2_mean",10,466.44,466.057,ns,,,,,
"BM_tc_4r2s1o_T2_C2_median",10,499.662,499.235,ns,,,,,
"BM_tc_4r2s1o_T2_C2_stddev",10,80.9283,80.8405,ns,,,,,
"BM_tc_4r2s1o_T2_C2_cv",10,0.173502,0.173456,,,,,,
"BM_tc_4r4s1o_T2_C2",34533,20329.4,20309.9,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,20388.2,20375.1,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,24119.6,24101,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,28850.3,28824.9,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,28846.8,28826.3,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,28855.5,28826.4,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,26241.9,26223.4,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,20258.4,20239,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,20249.7,20238.3,ns,,,,,
"BM_tc_4r4s1o_T2_C2",34533,20368.4,20347.6,ns,,,,,
"BM_tc_4r4s1o_T2_C2_mean",10,23850.8,23831.2,ns,,,,,
"BM_tc_4r4s1o_T2_C2_median",10,22253.9,22238,ns,,,,,
"BM_tc_4r4s1o_T2_C2_stddev",10,3988.64,3985.08,ns,,,,,
"BM_tc_4r4s1o_T2_C2_cv",10,0.167233,0.167221,,,,,,
"BM_tc_4r8s1o_T2_C2",365,1.93234e+06,1.93078e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,1.92135e+06,1.91998e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,2.46471e+06,2.46161e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,2.73258e+06,2.73034e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,2.73437e+06,2.73097e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,2.73404e+06,2.73154e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,2.30249e+06,2.29985e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,1.91845e+06,1.91704e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,1.92039e+06,1.91899e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2",365,1.92422e+06,1.92218e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2_mean",10,2.25849e+06,2.25633e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2_median",10,2.11741e+06,2.11531e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C2_stddev",10,377646,377050,ns,,,,,
"BM_tc_4r8s1o_T2_C2_cv",10,0.167211,0.167108,,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.36965e+08,2.36779e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.35908e+08,2.35728e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,3.5168e+08,3.51312e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,3.5235e+08,3.51946e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,3.52347e+08,3.52029e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,3.40254e+08,3.39862e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.34188e+08,2.34028e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.35341e+08,2.35176e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.35821e+08,2.35582e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2",3,2.34771e+08,2.34607e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2_mean",10,2.80963e+08,2.80705e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2_median",10,2.36437e+08,2.36253e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C2_stddev",10,5.87977e+07,5.87011e+07,ns,,,,,
"BM_tc_4r16s1o_T2_C2_cv",10,0.209273,0.20912,,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,156.575,156.469,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,186.464,186.289,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,222.483,222.338,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,222.577,222.374,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,222.676,222.52,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,209.994,209.776,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,155.22,155.137,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,156.316,156.209,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,156.434,156.285,ns,,,,,
"BM_tc_4r2s2o_T2_C2",4354533,156.249,156.151,ns,,,,,
"BM_tc_4r2s2o_T2_C2_mean",10,184.499,184.355,ns,,,,,
"BM_tc_4r2s2o_T2_C2_median",10,171.52,171.379,ns,,,,,
"BM_tc_4r2s2o_T2_C2_stddev",10,31.6597,31.6258,ns,,,,,
"BM_tc_4r2s2o_T2_C2_cv",10,0.171598,0.171548,,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5299.33,5292.24,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5750.73,5747.01,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,7455.61,7450.53,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,7459.04,7452.43,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,7456.71,7451.47,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,7318.07,7310.91,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5207.23,5204.55,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5246.77,5242.01,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5254.84,5251.95,ns,,,,,
"BM_tc_4r4s2o_T2_C2",133445,5256.59,5253.68,ns,,,,,
"BM_tc_4r4s2o_T2_C2_mean",10,6170.49,6165.68,ns,,,,,
"BM_tc_4r4s2o_T2_C2_median",10,5525.03,5519.63,ns,,,,,
"BM_tc_4r4s2o_T2_C2_stddev",10,1088.99,1087.97,ns,,,,,
"BM_tc_4r4s2o_T2_C2_cv",10,0.176483,0.176456,,,,,,
"BM_tc_4r8s2o_T2_C2",2607,265405,265187,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,327653,327417,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,379389,379053,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,379299,379032,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,379504,379107,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,334352,334126,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,263430,263242,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,263924,263654,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,263966,263786,ns,,,,,
"BM_tc_4r8s2o_T2_C2",2607,263986,263793,ns,,,,,
"BM_tc_4r8s2o_T2_C2_mean",10,312091,311840,ns,,,,,
"BM_tc_4r8s2o_T2_C2_median",10,296529,296302,ns,,,,,
"BM_tc_4r8s2o_T2_C2_stddev",10,53568.1,53514.7,ns,,,,,
"BM_tc_4r8s2o_T2_C2_cv",10,0.171643,0.17161,,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.32837e+07,3.32611e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,5.31537e+07,5.30979e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,5.56015e+07,5.5557e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,5.56447e+07,5.55838e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,4.78554e+07,4.78164e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.32208e+07,3.31904e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.32547e+07,3.32325e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.34063e+07,3.3381e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.34047e+07,3.33724e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2",21,3.46899e+07,3.46627e+07,ns,,,,,
"BM_tc_4r16s2o_T2_C2_mean",10,4.13515e+07,4.13155e+07,ns,,,,,
