name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_tc_2r64s1o_T2_C1_mean",10,595699,595191,ns,,,,,
"BM_tc_2r64s1o_T2_C1_median",10,550165,549535,ns,,,,,
"BM_tc_2r64s1o_T2_C1_stddev",10,116394,116271,ns,,,,,
"BM_tc_2r64s1o_T2_C1_cv",10,0.19539,0.195351,,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,283.911,283.629,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,375.218,374.95,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,394.672,394.41,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,396.156,395.726,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,395.669,395.373,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,329.822,329.492,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,282.771,282.573,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,282.657,282.378,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,282.99,282.781,ns,,,,,
"BM_tc_3r2s1o_T2_C1",2458258,283.807,283.574,ns,,,,,
"BM_tc_3r2s1o_T2_C1_mean",10,330.767,330.489,ns,,,,,
"BM_tc_3r2s1o_T2_C1_median",10,306.866,306.561,ns,,,,,
"BM_tc_3r2s1o_T2_C1_stddev",10,53.5934,53.5547,ns,,,,,
"BM_tc_3r2s1o_T2_C1_cv",10,0.162028,0.162047,,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4560.2,4555.27,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,5787.58,5783.6,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,5795.75,5790.37,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,5797.34,5792.95,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,5783.74,5778.12,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4071.54,4069.09,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4129.3,4125.11,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4133.05,4130.13,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4140.56,4137.6,ns,,,,,
"BM_tc_3r4s1o_T2_C1",168972,4156.35,4151.99,ns,,,,,
"BM_tc_3r4s1o_T2_C1_mean",10,4835.54,4831.43,ns,,,,,
"BM_tc_3r4s1o_T2_C1_median",10,4358.27,4353.63,ns,,,,,
"BM_tc_3r4s1o_T2_C1_stddev",10,833.239,832.54,ns,,,,,
"BM_tc_3r4s1o_T2_C1_cv",10,0.172316,0.172318,,,,,,
"BM_tc_3r8s1o_T2_C1",6976,110596,110512,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,142141,142014,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,142847,142739,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,142384,142272,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,139514,139379,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,99430.6,99373.9,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,100110,100011,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,100468,100405,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,100638,100561,ns,,,,,
"BM_tc_3r8s1o_T2_C1",6976,100979,100887,ns,,,,,
"BM_tc_3r8s1o_T2_C1_mean",10,117911,117815,ns,,,,,
"BM_tc_3r8s1o_T2_C1_median",10,105788,105699,ns,,,,,
"BM_tc_3r8s1o_T2_C1_stddev",10,20751.8,20730.3,ns,,,,,
"BM_tc_3r8s1o_T2_C1_cv",10,0.175996,0.175955,,,,,,
"BM_tc_3r16s1o_T2_C1",260,3.33706e+06,3.33421e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,3.80035e+06,3.79641e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,3.79899e+06,3.7958e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,3.80524e+06,3.80107e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,3.35163e+06,3.34883e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,2.68538e+06,2.68287e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,2.68699e+06,2.68507e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,2.69347e+06,2.69134e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,2.69551e+06,2.69269e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1",260,2.70536e+06,2.70322e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1_mean",10,3.156e+06,3.15315e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1_median",10,3.02121e+06,3.01872e+06,ns,,,,,
"BM_tc_3r16s1o_T2_C1_stddev",10,515503,514851,ns,,,,,
"BM_tc_3r16s1o_T2_C1_cv",10,0.163341,0.163281,,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.44833e+08,1.44711e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.67764e+08,1.67586e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.67957e+08,1.67818e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.67925e+08,1.67732e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.39432e+08,1.39314e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.086e+08,1.08496e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.09147e+08,1.09076e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.09034e+08,1.08956e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.09587e+08,1.09477e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1",6,1.11427e+08,1.11343e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1_mean",10,1.33571e+08,1.33451e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1_median",10,1.2543e+08,1.25328e+08,ns,,,,,
"BM_tc_3r32s1o_T2_C1_stddev",10,2.70404e+07,2.70043e+07,ns,,,,,
"BM_tc_3r32s1o_T2_C1_cv",10,0.202443,0.202354,,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,207.563,207.357,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,244.921,244.765,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,245.522,245.277,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,245.279,245.104,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,215.863,215.669,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,168.648,168.548,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,169.383,169.275,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,169.881,169.718,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,169.595,169.485,ns,,,,,
"BM_tc_3r2s2o_T2_C1",4099711,171.373,171.221,ns,,,,,
"BM_tc_3r2s2o_T2_C1_mean",10,200.803,200.642,ns,,,,,
"BM_tc_3r2s2o_T2_C1_median",10,189.468,189.289,ns,,,,,
"BM_tc_3r2s2o_T2_C1_stddev",10,34.9829,34.9497,ns,,,,,
"BM_tc_3r2s2o_T2_C1_cv",10,0.174215,0.174189,,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1281.57,1280.35,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1481.8,1480.8,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1483.48,1481.86,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1483.33,1482.21,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1216.08,1214.99,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1004.11,1003.48,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1005.61,1004.87,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1009.2,1008.18,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1014.32,1013.53,ns,,,,,
"BM_tc_3r4s2o_T2_C1",692522,1009.91,1009.21,ns,,,,,
"BM_tc_3r4s2o_T2_C1_mean",10,1198.94,1197.95,ns,,,,,
"BM_tc_3r4s2o_T2_C1_median",10,1115.2,1114.26,ns,,,,,
"BM_tc_3r4s2o_T2_C1_stddev",10,218.613,218.388,ns,,,,,
"BM_tc_3r4s2o_T2_C1_cv",10,0.182338,0.182301,,,,,,
"BM_tc_3r8s2o_T2_C1",51089,19026.9,19013.8,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,20288.8,20270.8,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,20260.5,20247.4,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,20198.6,20179.3,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,14740.4,14731.2,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,13578,13570,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,13670.6,13656.7,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,13640.8,13632.5,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,13704.9,13695.5,ns,,,,,
"BM_tc_3r8s2o_T2_C1",51089,13652.9,13640.7,ns,,,,,
"BM_tc_3r8s2o_T2_C1_mean",10,16276.2,16263.8,ns,,,,,
"BM_tc_3r8s2o_T2_C1_median",10,14222.6,14213.4,ns,,,,,
"BM_tc_3r8s2o_T2_C1_stddev",10,3193.64,3190.65,ns,,,,,
"BM_tc_3r8s2o_T2_C1_cv",10,0.196215,0.196181,,,,,,
"BM_tc_3r16s2o_T2_C1",2512,318267,318042,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,317906,317597,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,318070,317845,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,317725,317448,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,311563,311215,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,208674,208556,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,211838,211715,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,211621,211424,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,212215,212077,ns,,,,,
"BM_tc_3r16s2o_T2_C1",2512,212155,212034,ns,,,,,
"BM_tc_3r16s2o_T2_C1_mean",10,264003,263795,ns,,,,,
"BM_tc_3r16s2o_T2_C1_median",10,261889,261646,ns,,,,,
"BM_tc_3r16s2o_T2_C1_stddev",10,55595.7,55524.2,ns,,,,,
"BM_tc_3r16s2o_T2_C1_cv",10,0.210587,0.210482,,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.30503e+06,4.30039e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,5.72704e+06,5.72246e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,6.6967e+06,6.69017e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,6.69196e+06,6.68524e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,6.69164e+06,6.68481e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.74317e+06,4.73907e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.25001e+06,4.24565e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.26438e+06,4.26135e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.26929e+06,4.26589e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1",162,4.28136e+06,4.27544e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1_mean",10,5.19206e+06,5.18705e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1_median",10,4.5241e+06,4.51973e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1_stddev",10,1.12871e+06,1.12761e+06,ns,,,,,
"BM_tc_3r32s2o_T2_C1_cv",10,0.217391,0.217389,,,,,,
"BM_tc_4r2s1o_T2_C1",357795,2060.88,2059.4,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,3104.82,3101.94,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,3101.95,3099.74,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,3103.47,3100.59,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,2681.9,2680.1,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,1943.64,1942.01,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,1951.27,1950.08,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,1955.77,1954.49,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,1959.01,1957.27,ns,,,,,
"BM_tc_4r2s1o_T2_C1",357795,1968.39,1967.05,ns,,,,,
"BM_tc_4r2s1o_T2_C1_mean",10,2383.11,2381.27,ns,,,,,
"BM_tc_4r2s1o_T2_C1_median",10,2014.63,2013.23,ns,,,,,
"BM_tc_4r2s1o_T2_C1_stddev",10,544.03,543.472,ns,,,,,
"BM_tc_4r2s1o_T2_C1_cv",10,0.228286,0.228228,,,,,,
"BM_tc_4r4s1o_T2_C1",3330,315041,314743,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,345092,344848,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,345254,344916,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,322137,321899,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,208904,208743,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,209935,209822,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,211263,211149,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,210383,210216,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,212342,212208,ns,,,,,
"BM_tc_4r4s1o_T2_C1",3330,247846,247674,ns,,,,,
"BM_tc_4r4s1o_T2_C1_mean",10,262820,262622,ns,,,,,
"BM_tc_4r4s1o_T2_C1_median",10,230094,229941,ns,,,,,
"BM_tc_4r4s1o_T2_C1_stddev",10,61185.8,61114.8,ns,,,,,
"BM_tc_4r4s1o_T2_C1_cv",10,0.232805,0.23271,,,,,,
"BM_tc_4r8s1o_T2_C1",17,4.20296e+07,4.2001e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,4.20474e+07,4.20155e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,4.20634e+07,4.20198e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,4.20585e+07,4.20216e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,3.73869e+07,3.73403e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,2.51701e+07,2.51496e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,2.54723e+07,2.54546e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,2.54825e+07,2.54626e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,2.54768e+07,2.54584e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1",17,2.56962e+07,2.56684e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1_mean",10,3.32884e+07,3.32592e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1_median",10,3.15416e+07,3.15044e+07,ns,,,,,
"BM_tc_4r8s1o_T2_C1_stddev",10,8.3695e+06,8.36137e+06,ns,,,,,
"BM_tc_4r8s1o_T2_C1_cv",10,0.251424,0.2514,,,,,,
"BM_tc_4r16s1o_T2_C1",1,5.17423e+09,5.16961e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,4.14326e+09,4.13967e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,5.49126e+09,5.48598e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,3.98871e+09,3.98564e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,5.31805e+09,5.31317e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,4.69574e+09,4.69187e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,4.61237e+09,4.60857e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,5.4028e+09,5.39761e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,3.92052e+09,3.91757e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1",1,5.48382e+09,5.47887e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1_mean",10,4.82308e+09,4.81886e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1_median",10,4.93499e+09,4.93074e+09,ns,,,,,
"BM_tc_4r16s1o_T2_C1_stddev",10,6.34294e+08,6.33439e+08,ns,,,,,
"BM_tc_4r16s1o_T2_C1_cv",10,0.131512,0.13145,,,,,,
"BM_tc_4r2s2o_T2_C1",713981,973.937,973.416,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,973.98,973.392,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,976.596,975.74,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,975.94,975.385,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,1247.31,1246.17,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,1529.86,1528.92,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,1530.56,1529.18,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,1530.03,1528.87,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,1130.89,1129.94,ns,,,,,
"BM_tc_4r2s2o_T2_C1",713981,971.232,970.707,ns,,,,,
"BM_tc_4r2s2o_T2_C1_mean",10,1184.03,1183.17,ns,,,,,
"BM_tc_4r2s2o_T2_C1_median",10,1053.74,1052.84,ns,,,,,
"BM_tc_4r2s2o_T2_C1_stddev",10,255.191,254.935,ns,,,,,
"BM_tc_4r2s2o_T2_C1_cv",10,0.215527,0.215467,,,,,,
"BM_tc_4r4s2o_T2_C1",13577,51708.5,51676.5,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,51883.9,51838.9,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,52111.9,52076.9,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,51731,51699.4,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,79517.4,79446.6,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,83614,83542.5,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,83599.3,83535.6,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,76432.8,76362.8,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,51385.7,51358.5,ns,,,,,
"BM_tc_4r4s2o_T2_C1",13577,51680.9,51648.2,ns,,,,,
"BM_tc_4r4s2o_T2_C1_mean",10,63366.5,63318.6,ns,,,,,
"BM_tc_4r4s2o_T2_C1_median",10,51997.9,51957.9,ns,,,,,
"BM_tc_4r4s2o_T2_C1_stddev",10,15132.1,15114.2,ns,,,,,
"BM_tc_4r4s2o_T2_C1_cv",10,0.238802,0.2387,,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.25154e+06,3.2492e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.28019e+06,3.27788e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.25206e+06,3.24923e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,4.9157e+06,4.9121e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,5.24814e+06,5.24346e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,5.24574e+06,5.24148e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,4.91858e+06,4.91409e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.20828e+06,3.20649e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.23457e+06,3.23251e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1",216,3.24674e+06,3.24375e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1_mean",10,3.98015e+06,3.97702e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1_median",10,3.26612e+06,3.26356e+06,ns,,,,,
"BM_tc_4r8s2o_T2_C1_stddev",10,954868,953887,ns,,,,,
"BM_tc_4r8s2o_T2_C1_cv",10,0.239907,0.23985,,,,,,
"BM_tc_4r16s2o_T2_C1",2,2.96853e+08,2.96648e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,2.96141e+08,2.95839e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,3.37998e+08,3.37726e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,4.94817e+08,4.94417e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,4.95039e+08,4.94453e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,4.9065e+08,4.90187e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,4.90098e+08,4.89528e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,2.87124e+08,2.86964e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,2.92147e+08,2.91935e+08,ns,,,,,
"BM_tc_4r16s2o_T2_C1",2,2.92565e+08,2.9228e+08,ns,,,,,
