name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
"BM_tc_3r2s1o_T3_C3",5831379190,0.113695,0.113629,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.164369,0.164258,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.193107,0.19294,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.19312,0.192947,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.193015,0.192866,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.117279,0.117199,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.113758,0.11364,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.112753,0.112701,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.113846,0.113785,ns,,,,,
"BM_tc_3r2s1o_T3_C3",5831379190,0.116298,0.116189,ns,,,,,
"BM_tc_3r2s1o_T3_C3_mean",10,0.143124,0.143015,ns,,,,,
"BM_tc_3r2s1o_T3_C3_median",10,0.116789,0.116694,ns,,,,,
"BM_tc_3r2s1o_T3_C3_stddev",10,0.0377622,0.0377241,ns,,,,,
"BM_tc_3r2s1o_T3_C3_cv",10,0.263843,0.263776,,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,27.4252,27.4066,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,35.1402,35.1087,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,35.1198,35.0968,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,35.1442,35.1116,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,35.1227,35.0982,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,26.2827,26.2586,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,25.5308,25.5133,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,25.4924,25.4783,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,25.5643,25.5393,ns,,,,,
"BM_tc_3r4s1o_T3_C3",27457090,25.6161,25.598,ns,,,,,
"BM_tc_3r4s1o_T3_C3_mean",10,29.6438,29.6209,ns,,,,,
"BM_tc_3r4s1o_T3_C3_median",10,26.8539,26.8326,ns,,,,,
"BM_tc_3r4s1o_T3_C3_stddev",10,4.75751,4.75318,ns,,,,,
"BM_tc_3r4s1o_T3_C3_cv",10,0.160489,0.160467,,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1014.99,1014.31,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1305.36,1304.19,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1304.72,1303.92,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1305.15,1303.89,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1304.69,1303.68,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,1051.5,1050.51,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,970.931,970.437,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,971.556,971.056,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,973.868,973.015,ns,,,,,
"BM_tc_3r8s1o_T3_C3",723305,975.549,974.815,ns,,,,,
"BM_tc_3r8s1o_T3_C3_mean",10,1117.83,1116.98,ns,,,,,
"BM_tc_3r8s1o_T3_C3_median",10,1033.24,1032.41,ns,,,,,
"BM_tc_3r8s1o_T3_C3_stddev",10,162.967,162.772,ns,,,,,
"BM_tc_3r8s1o_T3_C3_cv",10,0.145788,0.145725,,,,,,
"BM_tc_3r16s1o_T3_C3",19948,40379.8,40332.9,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,48910.2,48870.5,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,48945.1,48891.7,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,48910.9,48869.8,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,46870.2,46817.8,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,34576.6,34549.7,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,34816.2,34782.1,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,34826.6,34798.2,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,34815.8,34789.9,ns,,,,,
"BM_tc_3r16s1o_T3_C3",19948,35083.2,35055.8,ns,,,,,
"BM_tc_3r16s1o_T3_C3_mean",10,40813.5,40775.8,ns,,,,,
"BM_tc_3r16s1o_T3_C3_median",10,37731.5,37694.3,ns,,,,,
"BM_tc_3r16s1o_T3_C3_stddev",10,6779.37,6770.66,ns,,,,,
"BM_tc_3r16s1o_T3_C3_cv",10,0.166106,0.166046,,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.01269e+06,6.00612e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,8.1066e+06,8.10019e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,8.11656e+06,8.10568e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,8.10798e+06,8.10074e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.72339e+06,6.71354e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.32617e+06,6.32191e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.33988e+06,6.33432e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.32583e+06,6.32175e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.38476e+06,6.37831e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3",135,6.70699e+06,6.70153e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3_mean",10,6.91508e+06,6.90841e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3_median",10,6.54587e+06,6.53992e+06,ns,,,,,
"BM_tc_3r32s1o_T3_C3_stddev",10,848972,847815,ns,,,,,
"BM_tc_3r32s1o_T3_C3_cv",10,0.122771,0.122722,,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.193117,0.192983,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.193058,0.192865,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.192962,0.192834,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.193293,0.193068,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.182556,0.182425,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.11285,0.112797,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.11377,0.113713,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.114125,0.114057,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.113941,0.113873,ns,,,,,
"BM_tc_3r2s2o_T3_C3",3630213338,0.114946,0.114881,ns,,,,,
"BM_tc_3r2s2o_T3_C3_mean",10,0.152462,0.15235,ns,,,,,
"BM_tc_3r2s2o_T3_C3_median",10,0.148751,0.148653,ns,,,,,
"BM_tc_3r2s2o_T3_C3_stddev",10,0.0407447,0.0406913,ns,,,,,
"BM_tc_3r2s2o_T3_C3_cv",10,0.267245,0.267091,,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,21.0275,21.014,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,21.0713,21.0516,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,26.3696,26.3502,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,32.2873,32.2595,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,32.2652,32.2435,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,32.3016,32.2692,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,24.9901,24.975,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,20.9256,20.9058,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,20.8948,20.8817,ns,,,,,
"BM_tc_3r4s2o_T3_C3",33327276,20.9638,20.9504,ns,,,,,
"BM_tc_3r4s2o_T3_C3_mean",10,25.3097,25.2901,ns,,,,,
"BM_tc_3r4s2o_T3_C3_median",10,23.0307,23.0133,ns,,,,,
"BM_tc_3r4s2o_T3_C3_stddev",10,5.17556,5.17035,ns,,,,,
"BM_tc_3r4s2o_T3_C3_cv",10,0.204489,0.204442,,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,155.37,155.22,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,155.127,155.037,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,214.13,213.933,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,218.341,218.19,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,218.526,218.332,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,218.381,218.213,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,169.256,169.143,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,154.973,154.831,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,154.801,154.716,ns,,,,,
"BM_tc_3r8s2o_T3_C3",4536325,155.495,155.395,ns,,,,,
"BM_tc_3r8s2o_T3_C3_mean",10,181.44,181.301,ns,,,,,
"BM_tc_3r8s2o_T3_C3_median",10,162.376,162.269,ns,,,,,
"BM_tc_3r8s2o_T3_C3_stddev",10,31.2232,31.1908,ns,,,,,
"BM_tc_3r8s2o_T3_C3_cv",10,0.172086,0.172039,,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3269.11,3266.51,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3774.45,3771.6,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,4684.46,4680.21,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,4680.98,4677.86,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,4682.11,4677.44,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,4321.45,4318.13,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3241.46,3238.65,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3255.22,3253.12,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3251.93,3249.74,ns,,,,,
"BM_tc_3r16s2o_T3_C3",214484,3255.54,3252.38,ns,,,,,
"BM_tc_3r16s2o_T3_C3_mean",10,3841.67,3838.56,ns,,,,,
"BM_tc_3r16s2o_T3_C3_median",10,3521.78,3519.05,ns,,,,,
"BM_tc_3r16s2o_T3_C3_stddev",10,673.229,672.574,ns,,,,,
"BM_tc_3r16s2o_T3_C3_cv",10,0.175244,0.175215,,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.47994e+06,1.47906e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.95901e+06,1.95688e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,2.48187e+06,2.47989e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,2.48508e+06,2.48189e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,2.48213e+06,2.48007e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.68819e+06,1.68649e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.48246e+06,1.48149e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.48164e+06,1.48075e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.48884e+06,1.48749e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3",453,1.54166e+06,1.54048e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3_mean",10,1.85708e+06,1.85545e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3_median",10,1.61492e+06,1.61348e+06,ns,,,,,
"BM_tc_3r32s2o_T3_C3_stddev",10,456189,455564,ns,,,,,
"BM_tc_3r32s2o_T3_C3_cv",10,0.245648,0.245528,,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.11417,0.114106,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.18441,0.184226,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.193125,0.19296,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.193046,0.192895,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.165804,0.165654,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.113069,0.113004,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.113177,0.113118,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.11438,0.114289,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.113288,0.113221,ns,,,,,
"BM_tc_4r2s1o_T3_C3",6071460939,0.115558,0.115482,ns,,,,,
"BM_tc_4r2s1o_T3_C3_mean",10,0.142003,0.141895,ns,,,,,
"BM_tc_4r2s1o_T3_C3_median",10,0.114969,0.114885,ns,,,,,
"BM_tc_4r2s1o_T3_C3_stddev",10,0.0369886,0.0369415,ns,,,,,
"BM_tc_4r2s1o_T3_C3_cv",10,0.260478,0.260343,,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,549.37,548.981,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,551.2,550.707,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,549.493,549.101,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,549.892,549.453,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,475.751,475.112,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,409.703,409.466,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,410.566,410.182,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,411.203,410.905,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,412.054,411.767,ns,,,,,
"BM_tc_4r4s1o_T3_C3",1668633,412.659,412.156,ns,,,,,
"BM_tc_4r4s1o_T3_C3_mean",10,473.189,472.783,ns,,,,,
"BM_tc_4r4s1o_T3_C3_median",10,444.205,443.634,ns,,,,,
"BM_tc_4r4s1o_T3_C3_stddev",10,68.9584,68.9136,ns,,,,,
"BM_tc_4r4s1o_T3_C3_cv",10,0.145731,0.145762,,,,,,
"BM_tc_4r8s1o_T3_C3",11149,74863.3,74793.8,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,83620.7,83526.7,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,83561.7,83486.7,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,83569.2,83491.3,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,80842.1,80745.8,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,62882.1,62830.7,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,63327.1,63259.7,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,63395,63342.2,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,63385.3,63335.6,ns,,,,,
"BM_tc_4r8s1o_T3_C3",11149,63902.3,63821.7,ns,,,,,
"BM_tc_4r8s1o_T3_C3_mean",10,72334.9,72263.4,ns,,,,,
"BM_tc_4r8s1o_T3_C3_median",10,69382.8,69307.8,ns,,,,,
"BM_tc_4r8s1o_T3_C3_stddev",10,9775.29,9762.98,ns,,,,,
"BM_tc_4r8s1o_T3_C3_cv",10,0.135139,0.135103,,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.02894e+07,2.02721e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.41048e+07,2.40742e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.40708e+07,2.40489e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.41283e+07,2.40985e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,1.96056e+07,1.959e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.21244e+07,2.21049e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.2147e+07,2.2131e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.22351e+07,2.22122e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.31955e+07,2.31764e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3",43,2.35481e+07,2.35216e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3_mean",10,2.25449e+07,2.2523e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3_median",10,2.27153e+07,2.26943e+07,ns,,,,,
"BM_tc_4r16s1o_T3_C3_stddev",10,1.59363e+06,1.58937e+06,ns,,,,,
"BM_tc_4r16s1o_T3_C3_cv",10,0.0706869,0.0705665,,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.192953,0.192835,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.192977,0.192842,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.193163,0.192938,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.192617,0.192473,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.112667,0.112615,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.11429,0.114174,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.114402,0.114337,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.114513,0.114464,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.114955,0.114896,ns,,,,,
"BM_tc_4r2s2o_T3_C3",3626785062,0.115005,0.114952,ns,,,,,
"BM_tc_4r2s2o_T3_C3_mean",10,0.145754,0.145653,ns,,,,,
"BM_tc_4r2s2o_T3_C3_median",10,0.11498,0.114924,ns,,,,,
"BM_tc_4r2s2o_T3_C3_stddev",10,0.0406055,0.0405591,ns,,,,,
"BM_tc_4r2s2o_T3_C3_cv",10,0.278589,0.278464,,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,239.264,239.102,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,242.426,242.279,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,365.285,364.843,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,365.065,364.835,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,365.289,364.933,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,341.752,341.524,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,236.651,236.456,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,237.667,237.522,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,237.682,237.54,ns,,,,,
"BM_tc_4r4s2o_T3_C3",2939413,237.889,237.692,ns,,,,,
"BM_tc_4r4s2o_T3_C3_mean",10,286.897,286.673,ns,,,,,
"BM_tc_4r4s2o_T3_C3_median",10,240.845,240.691,ns,,,,,
"BM_tc_4r4s2o_T3_C3_stddev",10,62.7409,62.661,ns,,,,,
"BM_tc_4r4s2o_T3_C3_cv",10,0.218688,0.21858,,,,,,
"BM_tc_4r8s2o_T3_C3",51885,13496.8,13488,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,16000.5,15984.5,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,19128.7,19115.7,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,19140.4,19121.8,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,19136.9,19122.8,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,17491,17474.2,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,13422.3,13413.8,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,13434.8,13427.3,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,13449.8,13438.2,ns,,,,,
"BM_tc_4r8s2o_T3_C3",51885,13444.4,13436.4,ns,,,,,
"BM_tc_4r8s2o_T3_C3_mean",10,15814.6,15802.3,ns,,,,,
"BM_tc_4r8s2o_T3_C3_median",10,14748.6,14736.3,ns,,,,,
"BM_tc_4r8s2o_T3_C3_stddev",10,2664.49,2661.23,ns,,,,,
"BM_tc_4r8s2o_T3_C3_cv",10,0.168483,0.168408,,,,,,
"BM_tc_4r16s2o_T3_C3",188,3.66729e+06,3.66501e+06,ns,,,,,
"BM_tc_4r16s2o_T3_C3",188,5.79036e+06,5.78418e+06,ns,,,,,
"BM_tc_4r16s2o_T3_C3",188,6.02216e+06,6.01563e+06,ns,,,,,
"BM_tc_4r16s2o_T3_C3",188,6.02164e+06,6.0161e+06,ns,,,,,
"BM_tc_4r16s2o_T3_C3",188,5.44478e+06,5.43863e+06,ns,,,,,
"BM_tc_4r16s2o_T3_C3",188,4.57726e+06,4.57399e+06,ns,,,,,
