name,build_time
t1_c1_5r4s3o,0.740659
t1_c1_5r4s3o,0.739452
t1_c1_5r4s4o,0.622791
t1_c1_5r4s4o,0.769639
t1_c1_5r4s4o,0.972545
t1_c1_5r7s2o,1.613197
t1_c1_5r7s2o,1.465976
t1_c1_5r7s2o,1.095077
t1_c1_5r8s1o,0.867574
t1_c1_5r8s1o,0.721070
t1_c1_5r8s1o,0.851747
t1_c1_5r8s2o,1.411433
t1_c1_5r8s2o,1.595027
t1_c1_5r8s2o,1.556305
t1_c1_5r8s3o,0.700219
t1_c1_5r8s3o,0.869951
t1_c1_5r8s3o,0.723720
t1_c1_5r8s4o,0.656035
t1_c1_5r8s4o,0.682156
t1_c1_5r8s4o,0.817650
t1_c1_6r15s3o,1.603467
t1_c1_6r15s3o,1.604260
t1_c1_6r15s3o,1.601203
t1_c1_6r16s5o,1.609695
t1_c1_6r16s5o,1.580537
t1_c1_6r16s5o,1.205316
t1_c1_6r2s1o,0.623285
t1_c1_6r2s1o,0.678835
t1_c1_6r2s1o,0.695892
t1_c1_6r2s2o,0.691522
t1_c1_6r2s2o,0.883616
t1_c1_6r2s2o,0.968880
t1_c1_6r2s3o,0.951294
t1_c1_6r2s3o,0.961762
t1_c1_6r2s3o,0.839990
t1_c1_6r2s5o,1.090530
t1_c1_6r2s5o,1.106461
t1_c1_6r2s5o,1.112066
t1_c1_6r3s1o,0.758300
t1_c1_6r3s1o,0.948451
t1_c1_6r3s1o,0.956576
t1_c1_6r3s2o,0.957111
t1_c1_6r3s2o,0.960884
t1_c1_6r3s2o,0.956467
t1_c1_6r3s3o,0.950913
t1_c1_6r3s3o,0.960780
t1_c1_6r3s3o,0.970766
t1_c1_6r4s1o,0.836932
t1_c1_6r4s1o,0.720366
t1_c1_6r4s1o,0.844539
t1_c1_6r4s2o,0.713844
t1_c1_6r4s2o,0.843008
t1_c1_6r4s2o,0.648064
t1_c1_6r4s2ostride,0.930547
t1_c1_6r4s2ostride,0.958446
t1_c1_6r4s2ostride,0.963064
t1_c1_6r4s3o,0.949756
t1_c1_6r4s3o,0.825470
t1_c1_6r4s3o,0.847701
t1_c1_6r4s5o,1.090580
t1_c1_6r4s5o,1.106867
t1_c1_6r4s5o,1.370467
t1_c1_6r5s1o,0.947702
t1_c1_6r5s1o,0.947238
t1_c1_6r5s1o,0.961124
t1_c1_6r5s2o,0.957140
t1_c1_6r5s2o,0.956098
t1_c1_6r5s2o,0.962023
t1_c1_6r5s3o,0.977055
t1_c1_6r5s3o,0.937406
t1_c1_6r5s3o,0.692693
t1_c1_6r7s3o,1.084397
t1_c1_6r7s3o,1.214418
t1_c1_6r7s3o,1.092469
t1_c1_6r8s2o,0.946424
t1_c1_6r8s2o,0.970960
t1_c1_6r8s2o,0.952258
t1_c1_6r8s3o,0.949993
t1_c1_6r8s3o,0.752278
t1_c1_6r8s3o,0.629769
t1_c1_6r8s5o,1.137560
t1_c1_6r8s5o,1.220591
t1_c1_6r8s5o,1.208509
t1_c1_7r2s6o,1.610727
t1_c1_7r2s6o,1.587669
t1_c1_7r2s6o,1.250091
t1_c1_7r4s6o,1.430758
t1_c1_7r4s6o,1.204665
t1_c1_7r4s6o,1.331300
t1_c1_8r2s7o,1.611751
t1_c1_8r2s7o,1.611807
t1_c1_8r2s7o,1.300187
t1_c1_8r4s7o,1.203171
t1_c1_8r4s7o,1.209549
t1_c1_8r4s7o,1.325579
t1_c1_8r8s7o,1.579818
t1_c1_8r8s7o,1.582182
t1_c1_8r8s7o,1.598333
t1_c1_rect0,1.581967
t1_c1_rect0,1.585124
t1_c1_rect0,1.584214
t1_c1_rect1,1.570156
t1_c1_rect1,1.421975
t1_c1_rect1,1.199523
t2_c1_13r3s12o,0.919530
t2_c1_13r3s12o,1.051180
t2_c1_13r3s12o,1.216861
t2_c1_2r128s1o,1.216553
t2_c1_2r128s1o,1.237752
t2_c1_2r128s1o,1.133327
t2_c1_2r16s1o,1.061217
t2_c1_2r16s1o,0.906611
